OrderID,CustomerID,ProductID,StoreID,OrderDate,Quantity,DiscountPct,PaymentMethod,OrderStatus,ShippingDays,SalesRep,Month,Year,Quarter,ProductName,Category,Brand,CostPrice,SellingPrice,CustomerName,Gender,Age,City,State,Segment,JoinDate,Revenue,DiscountAmount,FinalSales,Cost,Profit
4557,262,46,STR005,06-03-2024,4,10,Cash,Delivered,4,Fatima Khan,March,2024,1,UltraGear 6,Accessories,LG,15465,20018.19,Priya Joseph,Male,41,Mumbai,Maharashtra,Gold,31-12-2022,80072.76,8007.276,72065.484,61860,10205.484
4558,25,56,STR005,02-07-2025,2,10,Cash,Delivered,7,Amit Shah,July,2025,3,Airdopes 8,Accessories,Boat,8348,10530.92,Rahul Verma,Male,26,Delhi,Delhi,Silver,08-09-2024,21061.84,2106.184,18955.656,16696,2259.656
4559,430,59,STR003,23-01-2025,1,10,Credit Card,Delivered,2,Suresh Reddy,January,2025,1,MX Master 3,Accessories,Logitech,58402,76473.86,Meera Reddy,Female,28,Coimbatore,Tamil Nadu,Gold,05-08-2023,76473.86,7647.386,68826.474,58402,10424.474
4560,107,37,STR001,07-06-2024,2,0,Net Banking,Cancelled,6,Suresh Reddy,June,2024,2,ThinkPad 5,Laptop,Lenovo,41080,46178.23,Rohit Kumar,Female,47,Hyderabad,Telangana,Gold,07-04-2025,92356.46,0,92356.46,82160,10196.46
4561,228,66,STR004,16-03-2025,3,10,Net Banking,Delivered,4,Amit Shah,March,2025,1,Nord 2,Phone,OnePlus,5118,6028.47,Kavya Gupta,Female,48,Bengaluru,Karnataka,Premium,30-09-2024,18085.41,1808.541,16276.869,15354,922.869
4562,328,22,STR001,11-04-2024,2,15,Net Banking,Delivered,5,Divya Iyer,April,2024,2,Inspiron 6,Laptop,Dell,24181,32590.68,Nisha Kumar,Female,42,Mumbai,Maharashtra,Premium,25-07-2023,65181.36,9777.204,55404.156,48362,7042.156
4563,393,33,STR002,01-09-2025,3,0,Credit Card,Delivered,5,Amit Shah,September,2025,3,ThinkPad 1,Laptop,Lenovo,44983,55548.02,Aditya Singh,Male,23,Delhi,Delhi,Gold,18-10-2024,166644.06,0,166644.06,134949,31695.06
4564,254,13,STR005,31-07-2024,2,5,Net Banking,Delivered,6,Suresh Reddy,July,2024,3,Galaxy 5,Phone,Samsung,6731,8153.95,Aditya Krishnan,Female,46,Hyderabad,Telangana,Premium,28-02-2024,16307.9,815.395,15492.505,13462,2030.505
4565,95,57,STR005,15-04-2025,1,0,Credit Card,Delivered,7,Ramesh Kumar,April,2025,2,MX Master 1,Accessories,Logitech,45634,51568.98,Ananya Nair,Female,39,Chennai,Tamil Nadu,Premium,02-12-2024,51568.98,0,51568.98,45634,5934.98
4566,335,72,STR004,30-07-2025,4,15,Debit Card,Delivered,4,Pooja Nair,July,2025,3,Nord 8,Phone,OnePlus,47814,57070.17,Daniel Mohan,Male,51,Coimbatore,Tamil Nadu,Silver,15-10-2024,228280.68,34242.102,194038.578,191256,2782.578
4567,104,44,STR001,01-04-2025,4,20,UPI,Delivered,4,Divya Iyer,April,2025,2,UltraGear 4,Accessories,LG,12857,15175.36,Vivaan Das,Male,64,Bengaluru,Karnataka,Premium,23-10-2022,60701.44,12140.288,48561.152,51428,-2866.848
4568,445,21,STR002,23-03-2025,3,0,Cash,Delivered,3,Suresh Reddy,March,2025,1,Inspiron 5,Laptop,Dell,57290,67978.07,Sneha Reddy,Female,63,Coimbatore,Tamil Nadu,Gold,22-03-2022,203934.21,0,203934.21,171870,32064.21
4569,256,70,STR002,29-06-2024,2,15,Cash,Cancelled,4,Divya Iyer,June,2024,2,Nord 6,Phone,OnePlus,42323,53920.64,Aarav Kumar,Male,35,Mumbai,Maharashtra,Silver,13-06-2023,107841.28,16176.192,91665.088,84646,7019.088
4570,76,25,STR004,08-02-2025,4,20,Net Banking,Delivered,6,Neha Kapoor,February,2025,1,Pavilion 1,Laptop,HP,10516,13709.4,Aisha Das,Male,30,Mumbai,Maharashtra,Premium,06-02-2022,54837.6,10967.52,43870.08,42064,1806.08
4571,112,32,STR001,26-12-2025,3,15,Cash,Delivered,2,Pooja Nair,December,2025,4,Pavilion 8,Laptop,HP,49596,65817.88,Ananya Nair,Female,19,Chennai,Tamil Nadu,Regular,29-07-2022,197453.64,29618.046,167835.594,148788,19047.594
4572,410,50,STR004,08-07-2025,2,15,Debit Card,Delivered,5,Neha Kapoor,July,2025,3,Airdopes 2,Accessories,Boat,42372,47748.19,Aisha Mohan,Male,39,Bengaluru,Karnataka,Silver,17-02-2024,95496.38,14324.457,81171.923,84744,-3572.077
4573,134,35,STR004,03-12-2024,4,20,UPI,Cancelled,1,Amit Shah,December,2024,4,ThinkPad 3,Laptop,Lenovo,54042,64712.91,Aditya Verma,Female,52,Mumbai,Maharashtra,Regular,08-12-2024,258851.64,51770.328,207081.312,216168,-9086.688
4574,332,24,STR003,27-12-2025,3,5,Net Banking,Cancelled,3,Ramesh Kumar,December,2025,4,Inspiron 8,Laptop,Dell,8182,9189.04,Nisha Kumar,Female,50,Chennai,Tamil Nadu,Gold,09-09-2024,27567.12,1378.356,26188.764,24546,1642.764
4575,141,11,STR001,25-10-2025,4,15,Cash,Delivered,3,Fatima Khan,October,2025,4,Galaxy 3,Phone,Samsung,31131,39819.44,Rohit Kumar,Female,43,Bengaluru,Karnataka,Silver,01-10-2023,159277.76,23891.664,135386.096,124524,10862.096
4576,114,29,STR004,03-12-2024,4,0,Net Banking,Delivered,7,Fatima Khan,December,2024,4,Pavilion 5,Laptop,HP,50761,63234.29,Nisha Gupta,Female,40,Bengaluru,Karnataka,Silver,24-11-2023,252937.16,0,252937.16,203044,49893.16
4577,375,62,STR002,04-08-2024,4,20,Net Banking,Delivered,2,Divya Iyer,August,2024,3,MX Master 6,Accessories,Logitech,33247,42244.6,Ananya Singh,Male,63,Chennai,Tamil Nadu,Silver,05-06-2024,168978.4,33795.68,135182.72,132988,2194.72
4578,382,33,STR002,20-02-2025,2,15,Net Banking,Cancelled,1,Divya Iyer,February,2025,1,ThinkPad 1,Laptop,Lenovo,44983,55548.02,Nisha Bose,Female,41,Bengaluru,Karnataka,Regular,19-08-2023,111096.04,16664.406,94431.634,89966,4465.634
4579,361,57,STR002,13-08-2025,4,15,Debit Card,Returned,6,Amit Shah,August,2025,3,MX Master 1,Accessories,Logitech,45634,51568.98,Diya Sharma,Female,21,Coimbatore,Tamil Nadu,Premium,21-06-2022,206275.92,30941.388,175334.532,182536,-7201.468
4580,492,7,STR003,13-07-2024,1,20,Cash,Delivered,2,Divya Iyer,July,2024,3,iPhone 7,Phone,Apple,3371,4256.5,Vivaan Krishnan,Male,61,Coimbatore,Tamil Nadu,Regular,15-07-2022,4256.5,851.3,3405.2,3371,34.2
4581,243,11,STR005,25-03-2025,2,0,Cash,Delivered,5,Amit Shah,March,2025,1,Galaxy 3,Phone,Samsung,31131,39819.44,Priya Mohan,Female,23,Hyderabad,Telangana,Premium,03-09-2022,79638.88,0,79638.88,62262,17376.88
4582,60,68,STR004,17-02-2025,2,15,Credit Card,Delivered,2,Arun Prakash,February,2025,1,Nord 4,Phone,OnePlus,19799,26436.28,Vikram Das,Female,64,Mumbai,Maharashtra,Silver,06-12-2024,52872.56,7930.884,44941.676,39598,5343.676
4583,72,35,STR003,14-11-2025,1,0,Debit Card,Delivered,3,Amit Shah,November,2025,4,ThinkPad 3,Laptop,Lenovo,54042,64712.91,Harini Joseph,Male,51,Bengaluru,Karnataka,Silver,16-01-2025,64712.91,0,64712.91,54042,10670.91
4584,387,31,STR002,13-01-2024,1,0,Credit Card,Delivered,4,Amit Shah,January,2024,1,Pavilion 7,Laptop,HP,12151,13800.85,Rahul Das,Female,37,Delhi,Delhi,Regular,24-05-2024,13800.85,0,13800.85,12151,1649.85
4585,251,3,STR002,19-08-2025,1,5,Cash,Delivered,6,Arun Prakash,August,2025,3,iPhone 3,Phone,Apple,53442,70826.44,Ananya Krishnan,Male,59,Hyderabad,Telangana,Premium,27-02-2024,70826.44,3541.322,67285.118,53442,13843.118
4586,317,48,STR003,16-06-2025,1,5,Cash,Delivered,2,Pooja Nair,June,2025,2,UltraGear 8,Accessories,LG,48390,63076.87,Kavya Reddy,Male,29,Coimbatore,Tamil Nadu,Silver,18-12-2022,63076.87,3153.8435,59923.0265,48390,11533.0265
4587,162,58,STR003,29-11-2024,2,5,Debit Card,Delivered,4,Ramesh Kumar,November,2024,4,MX Master 2,Accessories,Logitech,37708,44869.98,Aditya Patel,Male,20,Delhi,Delhi,Silver,12-09-2022,89739.96,4486.998,85252.962,75416,9836.962
4588,244,50,STR005,29-08-2024,3,0,UPI,Returned,1,Pooja Nair,August,2024,3,Airdopes 2,Accessories,Boat,42372,47748.19,Sneha Sharma,Female,42,Mumbai,Maharashtra,Gold,06-08-2023,143244.57,0,143244.57,127116,16128.57
4589,465,14,STR004,18-04-2025,3,15,UPI,Delivered,1,Amit Shah,April,2025,2,Galaxy 6,Phone,Samsung,37032,43405.83,Diya Sharma,Male,64,Hyderabad,Telangana,Premium,27-03-2024,130217.49,19532.6235,110684.8665,111096,-411.1335
4590,475,68,STR003,06-09-2025,3,5,Net Banking,Delivered,7,Divya Iyer,September,2025,3,Nord 4,Phone,OnePlus,19799,26436.28,Daniel Patel,Female,65,Coimbatore,Tamil Nadu,Gold,31-03-2025,79308.84,3965.442,75343.398,59397,15946.398
4591,329,48,STR005,12-08-2025,2,15,Net Banking,Delivered,5,Neha Kapoor,August,2025,3,UltraGear 8,Accessories,LG,48390,63076.87,Arjun Krishnan,Male,52,Hyderabad,Telangana,Regular,17-07-2024,126153.74,18923.061,107230.679,96780,10450.679
4592,115,51,STR005,30-09-2025,4,20,Debit Card,Delivered,1,Amit Shah,September,2025,3,Airdopes 3,Accessories,Boat,11515,15244.56,Sneha Bose,Male,22,Hyderabad,Telangana,Regular,05-07-2024,60978.24,12195.648,48782.592,46060,2722.592
4593,95,11,STR001,20-06-2024,4,5,Debit Card,Delivered,4,Suresh Reddy,June,2024,2,Galaxy 3,Phone,Samsung,31131,39819.44,Ananya Nair,Female,39,Chennai,Tamil Nadu,Premium,02-12-2024,159277.76,7963.888,151313.872,124524,26789.872
4594,198,56,STR003,10-01-2025,3,10,Net Banking,Delivered,1,Arun Prakash,January,2025,1,Airdopes 8,Accessories,Boat,8348,10530.92,Rohit Singh,Male,28,Coimbatore,Tamil Nadu,Silver,22-09-2023,31592.76,3159.276,28433.484,25044,3389.484
4595,309,4,STR005,25-06-2025,1,20,Debit Card,Delivered,6,Amit Shah,June,2025,2,iPhone 4,Phone,Apple,15478,18350.02,Nisha Gupta,Male,52,Delhi,Delhi,Regular,24-05-2024,18350.02,3670.004,14680.016,15478,-797.984
4596,283,5,STR002,27-11-2025,4,0,Credit Card,Delivered,3,Arun Prakash,November,2025,4,iPhone 5,Phone,Apple,20211,24035.7,Kavya Joseph,Female,35,Delhi,Delhi,Silver,19-08-2023,96142.8,0,96142.8,80844,15298.8
4597,171,25,STR004,10-06-2025,2,5,Cash,Delivered,2,Amit Shah,June,2025,2,Pavilion 1,Laptop,HP,10516,13709.4,Sai Reddy,Female,54,Chennai,Tamil Nadu,Premium,15-11-2023,27418.8,1370.94,26047.86,21032,5015.86
4598,347,34,STR003,21-09-2024,2,5,Net Banking,Delivered,1,Arun Prakash,September,2024,3,ThinkPad 2,Laptop,Lenovo,30092,38217.77,Vivaan Singh,Female,37,Coimbatore,Tamil Nadu,Regular,16-03-2023,76435.54,3821.777,72613.763,60184,12429.763
4599,318,59,STR003,21-04-2025,1,5,Net Banking,Delivered,2,Amit Shah,April,2025,2,MX Master 3,Accessories,Logitech,58402,76473.86,Sanjay Gupta,Male,26,Coimbatore,Tamil Nadu,Gold,26-08-2022,76473.86,3823.693,72650.167,58402,14248.167
4600,36,58,STR002,05-06-2025,2,5,Credit Card,Delivered,4,Pooja Nair,June,2025,2,MX Master 2,Accessories,Logitech,37708,44869.98,Aisha Bose,Female,42,Hyderabad,Telangana,Premium,21-06-2024,89739.96,4486.998,85252.962,75416,9836.962
4601,172,50,STR003,07-07-2025,2,20,Net Banking,Delivered,1,Fatima Khan,July,2025,3,Airdopes 2,Accessories,Boat,42372,47748.19,Aditya Verma,Female,35,Hyderabad,Telangana,Premium,12-09-2022,95496.38,19099.276,76397.104,84744,-8346.896
4602,192,72,STR005,11-08-2025,1,5,Net Banking,Delivered,7,Amit Shah,August,2025,3,Nord 8,Phone,OnePlus,47814,57070.17,Vikram Singh,Male,40,Mumbai,Maharashtra,Silver,04-04-2022,57070.17,2853.5085,54216.6615,47814,6402.6615
4603,11,12,STR002,21-03-2025,1,15,Credit Card,Delivered,7,Neha Kapoor,March,2025,1,Galaxy 4,Phone,Samsung,49594,66314.65,Daniel Bose,Female,44,Mumbai,Maharashtra,Regular,05-03-2025,66314.65,9947.1975,56367.4525,49594,6773.4525
4604,461,31,STR005,11-09-2025,2,10,Cash,Returned,6,Amit Shah,September,2025,3,Pavilion 7,Laptop,HP,12151,13800.85,Priya Singh,Male,61,Delhi,Delhi,Premium,06-04-2022,27601.7,2760.17,24841.53,24302,539.53
4605,7,1,STR004,01-04-2024,3,10,Net Banking,Delivered,1,Ramesh Kumar,April,2024,2,iPhone 1,Phone,Apple,29899,37124.11,Aarav Joseph,Male,47,Mumbai,Maharashtra,Gold,13-04-2024,111372.33,11137.233,100235.097,89697,10538.097
4606,171,37,STR001,20-10-2025,4,0,UPI,Delivered,6,Divya Iyer,October,2025,4,ThinkPad 5,Laptop,Lenovo,41080,46178.23,Sai Reddy,Female,54,Chennai,Tamil Nadu,Premium,15-11-2023,184712.92,0,184712.92,164320,20392.92
4607,240,27,STR002,02-03-2024,4,5,Debit Card,Delivered,5,Ramesh Kumar,March,2024,1,Pavilion 3,Laptop,HP,8050,9844.84,Diya Iyer,Female,57,Chennai,Tamil Nadu,Silver,15-10-2022,39379.36,1968.968,37410.392,32200,5210.392
4608,302,4,STR005,21-04-2024,2,15,Net Banking,Cancelled,6,Fatima Khan,April,2024,2,iPhone 4,Phone,Apple,15478,18350.02,Rohit Singh,Female,50,Coimbatore,Tamil Nadu,Silver,08-02-2024,36700.04,5505.006,31195.034,30956,239.034
4609,219,64,STR002,16-06-2024,4,5,Cash,Delivered,1,Amit Shah,June,2024,2,MX Master 8,Accessories,Logitech,19077,22552.91,Kavya Kumar,Male,65,Mumbai,Maharashtra,Premium,04-12-2024,90211.64,4510.582,85701.058,76308,9393.058
4610,154,42,STR001,04-03-2025,4,5,Credit Card,Delivered,1,Ramesh Kumar,March,2025,1,UltraGear 2,Accessories,LG,59209,73923.31,Sai Patel,Female,61,Chennai,Tamil Nadu,Premium,07-09-2022,295693.24,14784.662,280908.578,236836,44072.578
4611,127,20,STR004,16-01-2024,1,20,Net Banking,Returned,2,Pooja Nair,January,2024,1,Inspiron 4,Laptop,Dell,37246,44369.73,Aarav Reddy,Male,52,Hyderabad,Telangana,Silver,08-03-2025,44369.73,8873.946,35495.784,37246,-1750.216
4612,324,64,STR002,16-08-2025,4,0,UPI,Delivered,7,Ramesh Kumar,August,2025,3,MX Master 8,Accessories,Logitech,19077,22552.91,Diya Krishnan,Male,61,Chennai,Tamil Nadu,Premium,08-04-2023,90211.64,0,90211.64,76308,13903.64
4613,195,41,STR002,19-05-2024,3,15,UPI,Delivered,3,Neha Kapoor,May,2024,2,UltraGear 1,Accessories,LG,22680,26326.2,Meera Krishnan,Female,48,Bengaluru,Karnataka,Regular,19-12-2022,78978.6,11846.79,67131.81,68040,-908.19
4614,395,41,STR003,16-01-2024,4,15,Credit Card,Delivered,2,Fatima Khan,January,2024,1,UltraGear 1,Accessories,LG,22680,26326.2,Sneha Sharma,Male,26,Coimbatore,Tamil Nadu,Gold,09-06-2023,105304.8,15795.72,89509.08,90720,-1210.92
4615,156,17,STR003,10-03-2025,2,15,Credit Card,Delivered,3,Amit Shah,March,2025,1,Inspiron 1,Laptop,Dell,5674,6497.8,Sanjay Patel,Female,18,Hyderabad,Telangana,Silver,08-11-2022,12995.6,1949.34,11046.26,11348,-301.74
4616,156,24,STR001,18-04-2024,2,10,Cash,Delivered,4,Fatima Khan,April,2024,2,Inspiron 8,Laptop,Dell,8182,9189.04,Sanjay Patel,Female,18,Hyderabad,Telangana,Silver,08-11-2022,18378.08,1837.808,16540.272,16364,176.272
4617,480,10,STR005,03-02-2025,3,15,Credit Card,Cancelled,2,Ramesh Kumar,February,2025,1,Galaxy 2,Phone,Samsung,55596,69389.02,Rohit Menon,Male,36,Delhi,Delhi,Gold,04-06-2024,208167.06,31225.059,176942.001,166788,10154.001
4618,49,27,STR004,21-10-2024,2,0,UPI,Delivered,3,Fatima Khan,October,2024,4,Pavilion 3,Laptop,HP,8050,9844.84,Arjun Gupta,Male,58,Coimbatore,Tamil Nadu,Gold,09-06-2022,19689.68,0,19689.68,16100,3589.68
4619,16,24,STR003,14-09-2024,4,5,Credit Card,Cancelled,5,Suresh Reddy,September,2024,3,Inspiron 8,Laptop,Dell,8182,9189.04,Aisha Reddy,Male,35,Mumbai,Maharashtra,Gold,10-02-2022,36756.16,1837.808,34918.352,32728,2190.352
4620,165,47,STR004,01-01-2024,2,5,Credit Card,Delivered,1,Amit Shah,January,2024,1,UltraGear 7,Accessories,LG,4549,5454.61,Aisha Menon,Male,64,Hyderabad,Telangana,Premium,13-10-2023,10909.22,545.461,10363.759,9098,1265.759
4621,226,29,STR001,24-05-2025,4,15,Net Banking,Delivered,2,Neha Kapoor,May,2025,2,Pavilion 5,Laptop,HP,50761,63234.29,Karthik Singh,Female,21,Mumbai,Maharashtra,Silver,07-05-2024,252937.16,37940.574,214996.586,203044,11952.586
4622,402,37,STR002,02-01-2024,1,5,Debit Card,Delivered,1,Neha Kapoor,January,2024,1,ThinkPad 5,Laptop,Lenovo,41080,46178.23,Vivaan Menon,Female,51,Hyderabad,Telangana,Gold,03-12-2024,46178.23,2308.9115,43869.3185,41080,2789.3185
4623,372,6,STR003,28-05-2025,4,5,Net Banking,Delivered,3,Ramesh Kumar,May,2025,2,iPhone 6,Phone,Apple,2887,3663.66,Vikram Joseph,Female,46,Delhi,Delhi,Premium,04-01-2024,14654.64,732.732,13921.908,11548,2373.908
4624,401,8,STR005,06-07-2025,3,5,UPI,Delivered,5,Fatima Khan,July,2025,3,iPhone 8,Phone,Apple,19512,24195.28,Meera Reddy,Female,43,Hyderabad,Telangana,Regular,11-05-2023,72585.84,3629.292,68956.548,58536,10420.548
4625,366,1,STR002,04-07-2024,1,10,Debit Card,Delivered,6,Neha Kapoor,July,2024,3,iPhone 1,Phone,Apple,29899,37124.11,Arjun Bose,Male,43,Coimbatore,Tamil Nadu,Gold,21-02-2025,37124.11,3712.411,33411.699,29899,3512.699
4626,377,53,STR002,28-03-2025,2,20,Credit Card,Delivered,3,Divya Iyer,March,2025,1,Airdopes 5,Accessories,Boat,21857,28526.76,Arjun Reddy,Male,57,Mumbai,Maharashtra,Regular,20-09-2023,57053.52,11410.704,45642.816,43714,1928.816
4627,262,10,STR002,12-11-2025,3,0,Credit Card,Returned,5,Suresh Reddy,November,2025,4,Galaxy 2,Phone,Samsung,55596,69389.02,Priya Joseph,Male,41,Mumbai,Maharashtra,Gold,31-12-2022,208167.06,0,208167.06,166788,41379.06
4628,322,52,STR003,16-05-2024,2,0,UPI,Delivered,1,Fatima Khan,May,2024,2,Airdopes 4,Accessories,Boat,43068,57726.31,Rohit Kumar,Male,24,Hyderabad,Telangana,Gold,18-11-2024,115452.62,0,115452.62,86136,29316.62
4629,197,12,STR001,22-11-2025,3,0,Credit Card,Delivered,6,Neha Kapoor,November,2025,4,Galaxy 4,Phone,Samsung,49594,66314.65,Meera Verma,Female,44,Hyderabad,Telangana,Silver,17-11-2023,198943.95,0,198943.95,148782,50161.95
4630,319,49,STR004,12-09-2025,1,15,UPI,Delivered,5,Pooja Nair,September,2025,3,Airdopes 1,Accessories,Boat,10008,13029.7,Nisha Menon,Female,37,Hyderabad,Telangana,Silver,17-01-2022,13029.7,1954.455,11075.245,10008,1067.245
4631,245,4,STR003,12-06-2025,3,20,Debit Card,Delivered,7,Divya Iyer,June,2025,2,iPhone 4,Phone,Apple,15478,18350.02,Ananya Reddy,Male,43,Mumbai,Maharashtra,Silver,31-08-2024,55050.06,11010.012,44040.048,46434,-2393.952
4632,68,31,STR003,24-07-2025,4,15,Net Banking,Delivered,2,Suresh Reddy,July,2025,3,Pavilion 7,Laptop,HP,12151,13800.85,Aarav Sharma,Male,27,Bengaluru,Karnataka,Silver,25-01-2022,55203.4,8280.51,46922.89,48604,-1681.11
4633,267,41,STR001,05-03-2025,3,10,Credit Card,Delivered,1,Arun Prakash,March,2025,1,UltraGear 1,Accessories,LG,22680,26326.2,Sai Menon,Female,59,Delhi,Delhi,Silver,05-07-2023,78978.6,7897.86,71080.74,68040,3040.74
4634,215,59,STR003,22-06-2025,2,5,Debit Card,Delivered,7,Neha Kapoor,June,2025,2,MX Master 3,Accessories,Logitech,58402,76473.86,Aisha Sharma,Female,57,Hyderabad,Telangana,Gold,17-10-2024,152947.72,7647.386,145300.334,116804,28496.334
4635,348,67,STR002,21-03-2024,4,10,UPI,Delivered,7,Suresh Reddy,March,2024,1,Nord 3,Phone,OnePlus,46349,54439.3,Harini Patel,Female,39,Hyderabad,Telangana,Premium,22-02-2023,217757.2,21775.72,195981.48,185396,10585.48
4636,485,53,STR001,22-04-2025,4,0,Net Banking,Delivered,5,Fatima Khan,April,2025,2,Airdopes 5,Accessories,Boat,21857,28526.76,Aarav Bose,Male,34,Chennai,Tamil Nadu,Regular,28-09-2024,114107.04,0,114107.04,87428,26679.04
4637,436,19,STR004,12-10-2024,4,0,Credit Card,Delivered,5,Divya Iyer,October,2024,4,Inspiron 3,Laptop,Dell,36419,44362.73,Vivaan Nair,Male,58,Mumbai,Maharashtra,Regular,22-05-2024,177450.92,0,177450.92,145676,31774.92
4638,213,53,STR003,03-07-2024,2,0,Debit Card,Delivered,2,Ramesh Kumar,July,2024,3,Airdopes 5,Accessories,Boat,21857,28526.76,Rohit Bose,Female,19,Delhi,Delhi,Regular,23-08-2022,57053.52,0,57053.52,43714,13339.52
4639,104,66,STR004,14-06-2025,4,5,Net Banking,Cancelled,5,Divya Iyer,June,2025,2,Nord 2,Phone,OnePlus,5118,6028.47,Vivaan Das,Male,64,Bengaluru,Karnataka,Premium,23-10-2022,24113.88,1205.694,22908.186,20472,2436.186
4640,78,72,STR001,05-06-2024,1,20,Debit Card,Returned,4,Fatima Khan,June,2024,2,Nord 8,Phone,OnePlus,47814,57070.17,Meera Das,Male,22,Coimbatore,Tamil Nadu,Premium,06-08-2022,57070.17,11414.034,45656.136,47814,-2157.864
4641,359,16,STR004,08-12-2025,2,0,UPI,Delivered,5,Amit Shah,December,2025,4,Galaxy 8,Phone,Samsung,58000,76104.75,Diya Menon,Male,23,Chennai,Tamil Nadu,Premium,07-04-2023,152209.5,0,152209.5,116000,36209.5
4642,109,33,STR003,21-12-2024,4,15,Net Banking,Delivered,6,Neha Kapoor,December,2024,4,ThinkPad 1,Laptop,Lenovo,44983,55548.02,Arjun Das,Female,50,Mumbai,Maharashtra,Gold,17-07-2023,222192.08,33328.812,188863.268,179932,8931.268
4643,71,39,STR001,14-04-2024,4,0,Net Banking,Delivered,1,Amit Shah,April,2024,2,ThinkPad 7,Laptop,Lenovo,14846,18689.94,Aarav Singh,Female,51,Mumbai,Maharashtra,Silver,07-01-2025,74759.76,0,74759.76,59384,15375.76
4644,358,32,STR004,29-07-2025,2,10,Debit Card,Delivered,6,Suresh Reddy,July,2025,3,Pavilion 8,Laptop,HP,49596,65817.88,Karthik Nair,Female,45,Chennai,Tamil Nadu,Gold,03-04-2024,131635.76,13163.576,118472.184,99192,19280.184
4645,153,46,STR004,31-01-2025,2,10,Net Banking,Delivered,2,Divya Iyer,January,2025,1,UltraGear 6,Accessories,LG,15465,20018.19,Aditya Das,Female,47,Mumbai,Maharashtra,Regular,07-01-2024,40036.38,4003.638,36032.742,30930,5102.742
4646,317,42,STR002,27-07-2025,1,10,Credit Card,Delivered,4,Arun Prakash,July,2025,3,UltraGear 2,Accessories,LG,59209,73923.31,Kavya Reddy,Male,29,Coimbatore,Tamil Nadu,Silver,18-12-2022,73923.31,7392.331,66530.979,59209,7321.979
4647,147,47,STR005,21-10-2024,4,20,UPI,Delivered,7,Amit Shah,October,2024,4,UltraGear 7,Accessories,LG,4549,5454.61,Ananya Verma,Male,58,Bengaluru,Karnataka,Gold,22-11-2024,21818.44,4363.688,17454.752,18196,-741.248
4648,455,24,STR002,07-05-2025,4,0,Net Banking,Delivered,4,Ramesh Kumar,May,2025,2,Inspiron 8,Laptop,Dell,8182,9189.04,Sneha Joseph,Female,58,Mumbai,Maharashtra,Gold,15-04-2025,36756.16,0,36756.16,32728,4028.16
4649,106,11,STR003,11-01-2024,2,10,UPI,Delivered,2,Suresh Reddy,January,2024,1,Galaxy 3,Phone,Samsung,31131,39819.44,Karthik Krishnan,Male,40,Chennai,Tamil Nadu,Silver,12-09-2022,79638.88,7963.888,71674.992,62262,9412.992
4650,212,21,STR004,07-11-2024,2,10,Debit Card,Returned,2,Fatima Khan,November,2024,4,Inspiron 5,Laptop,Dell,57290,67978.07,Sai Menon,Male,56,Hyderabad,Telangana,Premium,09-06-2024,135956.14,13595.614,122360.526,114580,7780.526
4651,449,52,STR005,07-10-2025,3,0,Cash,Delivered,5,Ramesh Kumar,October,2025,4,Airdopes 4,Accessories,Boat,43068,57726.31,Diya Das,Female,47,Chennai,Tamil Nadu,Regular,14-11-2023,173178.93,0,173178.93,129204,43974.93
4652,45,36,STR005,23-06-2024,3,15,Debit Card,Delivered,5,Suresh Reddy,June,2024,2,ThinkPad 4,Laptop,Lenovo,38664,51499.94,Vikram Gupta,Female,63,Mumbai,Maharashtra,Premium,19-10-2023,154499.82,23174.973,131324.847,115992,15332.847
4653,49,72,STR003,20-07-2025,1,20,Cash,Delivered,2,Ramesh Kumar,July,2025,3,Nord 8,Phone,OnePlus,47814,57070.17,Arjun Gupta,Male,58,Coimbatore,Tamil Nadu,Gold,09-06-2022,57070.17,11414.034,45656.136,47814,-2157.864
4654,166,18,STR003,22-03-2025,4,20,Cash,Delivered,4,Fatima Khan,March,2025,1,Inspiron 2,Laptop,Dell,35819,48116.74,Kavya Das,Male,34,Bengaluru,Karnataka,Gold,22-01-2023,192466.96,38493.392,153973.568,143276,10697.568
4655,152,70,STR002,26-03-2025,1,15,Net Banking,Delivered,1,Amit Shah,March,2025,1,Nord 6,Phone,OnePlus,42323,53920.64,Vikram Gupta,Male,37,Mumbai,Maharashtra,Gold,29-09-2023,53920.64,8088.096,45832.544,42323,3509.544
4656,413,63,STR004,07-08-2025,2,0,Net Banking,Delivered,6,Divya Iyer,August,2025,3,MX Master 7,Accessories,Logitech,3106,3650.12,Karthik Kumar,Female,32,Chennai,Tamil Nadu,Gold,02-12-2023,7300.24,0,7300.24,6212,1088.24
4657,226,24,STR003,07-09-2024,2,5,Credit Card,Delivered,7,Divya Iyer,September,2024,3,Inspiron 8,Laptop,Dell,8182,9189.04,Karthik Singh,Female,21,Mumbai,Maharashtra,Silver,07-05-2024,18378.08,918.904,17459.176,16364,1095.176
4658,21,55,STR004,06-04-2025,4,20,Cash,Delivered,6,Amit Shah,April,2025,2,Airdopes 7,Accessories,Boat,12887,15380.68,Sai Nair,Male,57,Bengaluru,Karnataka,Silver,24-01-2023,61522.72,12304.544,49218.176,51548,-2329.824
4659,361,7,STR003,16-09-2024,1,20,Net Banking,Delivered,3,Pooja Nair,September,2024,3,iPhone 7,Phone,Apple,3371,4256.5,Diya Sharma,Female,21,Coimbatore,Tamil Nadu,Premium,21-06-2022,4256.5,851.3,3405.2,3371,34.2
